Date and time,Mode,Distance,Duration,Price
2022-02-28 10:58,Tram,1.6,0.05,2.0
2022-04-03 11:34,Tram,6.7,0.27,2.0
2022-05-27 19:19,Tram,13.5,0.82,2.0
2022-06-14 08:03,Tram,4.1,0.21,2.0
2022-06-17 22:29,Tram,0.8,0.04,2.0
2022-09-12 15:22,Tram,7.1,0.31,2.0
2022-12-08 12:55,Tram,12.6,0.37,2.0
2022-01-08 21:49,Tram,0.9,0.04,2.0
2022-09-29 23:41,Tram,11.4,0.5,2.0
2022-01-07 21:16,Tram,4.2,0.14,2.0
2022-03-10 15:13,Tram,8.9,0.34,2.0
2022-08-27 21:53,Tram,2.3,0.08,2.0
2022-06-02 17:18,Tram,3.5,0.18,2.0
2022-04-25 12:57,Tram,11.0,0.61,2.0
2022-08-30 12:47,Tram,11.3,0.47,2.0
2022-11-30 11:50,Tram,6.3,0.23,2.0
2022-06-25 20:17,Tram,3.6,0.14,2.0
2022-04-02 18:32,Tram,5.3,0.26,2.0
2022-11-28 20:47,Tram,2.3,0.1,2.0
2022-09-09 08:04,Tram,3.3,0.12,2.0
2022-11-24 15:46,Tram,2.4,0.09,2.0
2022-12-19 16:10,Tram,9.4,0.43,2.0
2022-03-19 22:48,Tram,3.4,0.12,2.0
2022-12-21 22:35,Tram,14.0,0.68,2.0
2022-05-29 12:09,Tram,5.3,0.2,2.0
2022-06-09 13:24,Tram,3.3,0.12,2.0
2022-06-09 08:39,Tram,8.6,0.4,2.0
2022-11-20 12:39,Tram,4.0,0.14,2.0
2022-08-09 18:37,Tram,3.2,0.17,2.0
2022-11-04 21:31,Tram,2.0,0.07,2.0
2022-08-25 09:59,Tram,3.6,0.16,2.0
2022-04-12 19:58,Tram,8.0,0.3,2.0
2022-12-31 21:09,Tram,6.0,0.22,2.0
2022-09-24 11:20,Tram,5.0,0.26,2.0
2022-01-08 19:43,Tram,6.1,0.19,2.0
2022-04-14 18:05,Tram,3.2,0.12,2.0
2022-12-06 16:03,Tram,11.4,0.45,2.0
2022-05-14 13:41,Tram,10.7,0.54,2.0
2022-04-02 18:05,Tram,8.5,0.34,2.0
2022-08-02 13:29,Tram,2.4,0.1,2.0
2022-02-09 09:02,Tram,4.1,0.18,2.0
2022-05-27 19:27,Tram,10.2,0.33,2.0
2022-03-24 07:28,Tram,4.9,0.25,2.0
2022-03-02 09:49,Tram,2.2,0.09,2.0
2022-01-23 08:43,Tram,1.4,0.05,2.0
2022-12-10 20:01,Tram,7.9,0.31,2.0
2022-01-14 19:18,Tram,6.5,0.26,2.0
2022-12-05 08:55,Tram,5.9,0.3,2.0
2022-10-03 14:46,Tram,6.8,0.29,2.0
2022-10-17 08:36,Tram,5.3,0.28,2.0
2022-04-01 16:23,Tram,7.4,0.31,2.0
2022-08-15 20:42,Tram,3.6,0.11,2.0
2022-11-04 08:43,Tram,3.9,0.15,2.0
2022-08-31 07:50,Tram,5.0,0.16,2.0
2022-06-18 21:06,Tram,11.8,0.43,2.0
2022-02-06 12:52,Tram,2.3,0.07,2.0
2022-02-24 09:27,Tram,4.8,0.18,2.0
2022-02-24 12:39,Tram,5.4,0.19,2.0
2022-11-25 17:46,Tram,8.8,0.45,2.0
2022-04-22 19:53,Tram,8.1,0.31,2.0
2022-01-06 07:14,Tram,5.1,0.19,2.0
2022-04-26 13:14,Tram,3.8,0.16,2.0
2022-12-29 08:18,Tram,7.9,0.37,2.0
2022-09-28 07:09,Tram,9.1,0.31,2.0
2022-01-03 17:47,Tram,2.3,0.09,2.0
2022-03-26 13:31,Tram,4.3,0.23,2.0
2022-06-15 08:44,Tram,2.6,0.1,2.0
2022-10-03 12:49,Tram,10.6,0.4,2.0
2022-03-02 10:03,Tram,5.2,0.18,2.0
2022-10-26 10:01,Tram,7.9,0.31,2.0
2022-11-09 21:10,Tram,5.9,0.3,2.0
2022-12-27 13:57,Tram,2.5,0.09,2.0
2022-05-22 18:46,Tram,5.9,0.26,2.0
2022-08-15 19:18,Tram,13.8,0.56,2.0
2022-02-10 19:52,Tram,6.7,0.25,2.0
2022-09-09 22:20,Tram,4.6,0.23,2.0
2022-09-17 08:00,Tram,5.3,0.25,2.0
2022-09-19 11:40,Tram,4.5,0.19,2.0
2022-08-10 17:28,Tram,1.3,0.05,2.0
2022-02-25 20:58,Tram,5.9,0.21,2.0
2022-04-12 09:24,Tram,4.2,0.18,2.0
2022-12-21 11:05,Tram,9.3,0.36,2.0
2022-04-23 10:04,Tram,3.8,0.16,2.0
2022-07-15 08:06,Tram,6.9,0.29,2.0
2022-12-09 14:56,Tram,3.8,0.16,2.0
2022-08-13 14:26,Tram,7.0,0.31,2.0
2022-03-03 10:23,Tram,12.2,0.41,2.0
2022-11-14 19:17,Tram,10.7,0.38,2.0
2022-12-28 10:14,Tram,2.6,0.12,2.0
2022-03-14 21:36,Tram,9.6,0.53,2.0
2022-01-27 09:21,Tram,2.7,0.12,2.0
2022-12-27 10:40,Tram,4.4,0.21,2.0
2022-01-23 16:00,Tram,6.5,0.2,2.0
2022-03-10 18:30,Tram,3.3,0.13,2.0
2022-10-11 22:55,Tram,7.0,0.28,2.0
2022-03-10 22:45,Tram,10.4,0.42,2.0
2022-11-04 08:14,Tram,7.1,0.26,2.0
2022-12-23 19:54,Tram,4.8,0.2,2.0
2022-01-13 18:27,Tram,5.8,0.29,2.0
2022-03-17 11:56,Tram,9.2,0.3,2.0
2022-09-30 07:52,Tram,5.0,0.22,2.0
2022-09-23 18:49,Tram,12.7,0.38,2.0
2022-05-15 16:22,Tram,2.0,0.12,2.0
2022-05-13 11:46,Tram,7.7,0.35,2.0
2022-01-14 09:13,Tram,4.4,0.18,2.0
2022-01-27 18:42,Tram,2.2,0.08,2.0
2022-08-10 11:15,Tram,14.5,0.59,2.0
2022-11-29 07:37,Tram,5.0,0.34,2.0
2022-10-21 07:03,Tram,7.4,0.29,2.0
2022-04-08 09:50,Tram,1.8,0.06,2.0
2022-03-04 17:21,Tram,7.4,0.31,2.0
2022-09-03 17:29,Tram,2.8,0.13,2.0
2022-02-16 10:24,Tram,13.5,0.44,2.0
2022-09-07 17:21,Tram,7.1,0.34,2.0
2022-02-10 10:26,Tram,6.5,0.25,2.0
2022-04-18 20:19,Tram,1.6,0.05,2.0
2022-01-20 10:11,Tram,4.4,0.26,2.0
2022-09-22 19:08,Tram,6.4,0.26,2.0
2022-02-24 20:07,Tram,0.7,0.03,2.0
2022-11-04 07:29,Tram,7.5,0.38,2.0
2022-09-21 17:22,Tram,6.5,0.24,2.0
2022-03-16 19:10,Tram,11.9,0.49,2.0
2022-05-21 17:10,Tram,9.9,0.36,2.0
2022-03-16 11:36,Tram,9.8,0.43,2.0
2022-01-18 17:00,Tram,4.5,0.24,2.0
2022-03-19 21:22,Tram,3.7,0.14,2.0
2022-08-09 17:21,Tram,8.2,0.26,2.0
2022-02-02 18:34,Tram,5.7,0.22,2.0
2022-09-13 20:17,Tram,12.8,0.56,2.0
2022-11-12 12:44,Tram,4.7,0.15,2.0
2022-07-12 07:32,Tram,9.2,0.38,2.0
2022-02-14 12:47,Tram,3.5,0.14,2.0
2022-02-24 10:12,Tram,2.1,0.07,2.0
2022-06-03 23:55,Tram,7.4,0.26,2.0
2022-07-06 12:27,Tram,4.3,0.2,2.0
2022-09-02 09:08,Tram,8.9,0.44,2.0
2022-10-19 17:10,Tram,13.9,0.89,2.0
2022-10-20 14:44,Tram,3.4,0.14,2.0
2022-11-28 16:50,Tram,18.7,0.82,2.0
2022-04-11 08:09,Tram,10.0,0.58,2.0
2022-11-30 19:10,Tram,4.3,0.2,2.0
2022-11-01 18:20,Tram,6.3,0.28,2.0
2022-11-11 16:56,Tram,8.8,0.53,2.0
2022-05-31 19:26,Tram,2.1,0.11,2.0
2022-07-20 15:34,Tram,2.1,0.08,2.0
2022-07-21 20:17,Tram,8.8,0.28,2.0
2022-12-21 16:56,Tram,2.6,0.15,2.0
2022-01-27 08:03,Tram,6.2,0.34,2.0
2022-12-02 20:09,Tram,2.3,0.08,2.0
2022-03-19 20:23,Tram,3.4,0.14,2.0
2022-11-28 18:46,Tram,3.3,0.13,2.0
2022-01-10 18:37,Tram,5.3,0.18,2.0
2022-01-05 08:23,Tram,21.6,1.03,2.0
2022-10-08 23:53,Tram,3.2,0.13,2.0
2022-11-20 08:05,Tram,4.8,0.19,2.0
2022-01-27 08:45,Tram,11.0,0.59,2.0
2022-07-09 17:03,Tram,9.5,0.42,2.0
2022-02-09 09:50,Tram,7.3,0.25,2.0
2022-01-26 20:50,Tram,3.2,0.12,2.0
2022-02-17 23:06,Tram,1.5,0.07,2.0
2022-04-04 18:05,Tram,3.1,0.14,2.0
2022-01-04 13:06,Tram,2.2,0.07,2.0
2022-02-17 17:54,Tram,4.4,0.15,2.0
2022-07-28 23:20,Tram,5.4,0.2,2.0
2022-08-06 16:54,Tram,6.4,0.29,2.0
2022-01-14 22:48,Tram,10.9,0.48,2.0
2022-07-09 15:23,Tram,14.3,0.71,2.0
2022-03-30 17:51,Tram,2.7,0.12,2.0
2022-10-23 20:57,Tram,5.7,0.24,2.0
2022-01-19 17:42,Tram,4.0,0.15,2.0
2022-04-21 20:19,Tram,18.2,0.75,2.0
2022-07-20 14:26,Tram,8.0,0.4,2.0
2022-02-16 19:48,Tram,11.1,0.4,2.0
2022-06-07 21:16,Tram,14.2,1.05,2.0
2022-12-21 20:26,Tram,9.0,0.3,2.0
2022-12-31 21:32,Tram,5.9,0.27,2.0
2022-01-01 16:41,Tram,3.5,0.13,2.0
2022-10-11 14:29,Tram,5.7,0.22,2.0
2022-08-01 17:26,Tram,1.6,0.06,2.0
2022-04-21 08:55,Tram,3.3,0.12,2.0
2022-01-24 15:15,Tram,12.6,0.51,2.0
2022-10-20 09:56,Tram,4.0,0.15,2.0
2022-07-17 10:16,Tram,3.5,0.22,2.0
2022-11-29 09:31,Tram,5.4,0.21,2.0
2022-11-12 17:13,Tram,5.2,0.27,2.0
2022-02-28 08:18,Tram,4.3,0.25,2.0
2022-11-26 23:33,Tram,1.2,0.05,2.0
2022-10-15 22:04,Tram,10.0,0.48,2.0
2022-03-28 18:07,Tram,1.7,0.07,2.0
2022-11-09 19:09,Tram,2.6,0.09,2.0
2022-06-07 11:16,Tram,6.7,0.24,2.0
2022-03-21 18:01,Tram,5.1,0.22,2.0
2022-03-10 19:16,Tram,5.5,0.2,2.0
2022-07-27 17:22,Tram,2.1,0.1,2.0
2022-09-12 10:47,Tram,2.0,0.06,2.0
2022-05-02 06:51,Tram,2.6,0.11,2.0
2022-07-30 22:49,Tram,3.2,0.13,2.0
2022-02-17 08:06,Tram,9.7,0.38,2.0
2022-08-23 15:23,Tram,3.1,0.11,2.0
2022-08-14 08:36,Tram,7.9,0.31,2.0
2022-12-15 17:36,Tram,3.2,0.17,2.0
2022-07-19 16:27,Tram,1.5,0.06,2.0
2022-08-02 18:44,Tram,3.9,0.16,2.0
2022-08-30 18:18,Tram,4.2,0.19,2.0
2022-04-07 10:47,Tram,6.4,0.26,2.0
2022-11-27 22:36,Tram,6.5,0.21,2.0
2022-12-09 06:53,Tram,2.9,0.11,2.0
2022-01-18 21:32,Tram,5.6,0.33,2.0
2022-04-09 14:57,Tram,4.8,0.2,2.0
2022-03-21 10:44,Tram,6.9,0.24,2.0
2022-03-11 22:20,Tram,10.3,0.44,2.0
2022-01-26 09:32,Tram,4.6,0.18,2.0
2022-03-31 22:18,Tram,3.7,0.16,2.0
2022-02-12 14:37,Tram,4.6,0.44,2.0
2022-07-03 14:11,Tram,2.3,0.09,2.0
2022-04-26 15:31,Tram,3.0,0.11,2.0
2022-08-15 10:24,Tram,0.9,0.05,2.0
2022-05-26 20:18,Tram,6.4,0.26,2.0
2022-08-02 19:16,Tram,6.9,0.23,2.0
2022-01-01 19:42,Tram,5.8,0.25,2.0
2022-10-24 17:21,Tram,14.3,0.77,2.0
2022-11-22 21:02,Tram,2.2,0.1,2.0
2022-08-17 19:29,Tram,2.2,0.08,2.0
2022-04-18 17:57,Tram,1.5,0.06,2.0
2022-08-21 08:51,Tram,10.4,0.44,2.0
2022-08-16 09:21,Tram,5.4,0.26,2.0
2022-08-20 12:30,Tram,4.7,0.24,2.0
2022-05-29 21:46,Tram,6.6,0.24,2.0
2022-07-23 21:35,Tram,6.0,0.24,2.0
2022-10-26 20:53,Tram,3.7,0.18,2.0
2022-06-02 17:21,Tram,7.8,0.29,2.0
2022-05-31 15:14,Tram,20.9,0.8,2.0
2022-08-24 21:16,Tram,5.8,0.31,2.0
2022-04-08 09:31,Tram,6.5,0.25,2.0
2022-12-31 20:15,Tram,8.8,0.38,2.0
2022-11-14 19:07,Tram,12.5,0.61,2.0
2022-08-08 20:36,Tram,2.6,0.11,2.0
2022-11-01 15:50,Tram,10.4,0.43,2.0
2022-05-17 07:12,Tram,3.1,0.1,2.0
2022-07-16 22:31,Tram,2.5,0.09,2.0
2022-02-23 08:51,Tram,4.0,0.17,2.0
2022-02-09 19:31,Tram,5.5,0.26,2.0
2022-11-07 15:54,Tram,5.4,0.2,2.0
2022-05-06 18:00,Tram,18.8,0.79,2.0
2022-04-29 16:31,Tram,3.2,0.15,2.0
2022-10-29 16:15,Tram,1.7,0.06,2.0
2022-12-30 19:36,Tram,14.4,0.56,2.0
2022-08-16 16:09,Tram,0.7,0.04,2.0
2022-06-08 20:01,Tram,6.9,0.4,2.0
2022-12-20 20:20,Tram,5.5,0.2,2.0
2022-10-11 11:59,Tram,6.5,0.3,2.0
2022-12-14 19:44,Tram,5.2,0.16,2.0
2022-06-29 09:42,Tram,14.5,0.6,2.0
2022-03-18 15:55,Tram,11.7,0.48,2.0
2022-12-27 08:05,Tram,4.6,0.43,2.0
2022-07-25 19:20,Tram,3.5,0.13,2.0
2022-06-22 11:56,Tram,0.9,0.04,2.0
2022-04-21 11:52,Tram,12.2,0.57,2.0
2022-09-29 08:28,Tram,6.2,0.27,2.0
2022-05-21 08:38,Tram,4.7,0.18,2.0
2022-02-23 15:48,Tram,7.4,0.38,2.0
2022-03-23 15:26,Tram,11.7,0.52,2.0
2022-01-04 18:19,Tram,3.2,0.13,2.0
2022-06-09 22:50,Tram,15.6,0.74,2.0
2022-10-16 20:33,Tram,4.9,0.16,2.0
2022-08-05 20:46,Tram,3.2,0.1,2.0
2022-01-04 20:22,Tram,4.5,0.19,2.0
2022-01-05 21:12,Tram,3.5,0.15,2.0
2022-01-17 12:58,Tram,6.2,0.22,2.0
2022-12-17 21:44,Tram,9.4,0.35,2.0
2022-03-16 19:16,Tram,0.8,0.03,2.0
2022-08-16 17:54,Tram,5.8,0.24,2.0
2022-08-02 17:41,Tram,8.1,0.29,2.0
2022-01-27 21:37,Tram,9.2,0.33,2.0
2022-02-18 18:41,Tram,18.9,0.7,2.0
2022-03-18 21:52,Tram,15.1,0.44,2.0
2022-01-04 16:53,Tram,4.5,0.25,2.0
2022-01-21 19:15,Tram,13.5,0.48,2.0
2022-04-10 16:54,Tram,3.3,0.13,2.0
2022-03-19 16:59,Tram,5.0,0.19,2.0
2022-01-11 18:57,Tram,2.0,0.07,2.0
2022-09-17 14:41,Tram,4.4,0.17,2.0
2022-03-20 13:06,Tram,17.4,0.55,2.0
2022-02-09 16:20,Tram,6.5,0.26,2.0
2022-11-10 22:44,Tram,4.7,0.22,2.0
2022-06-18 23:16,Tram,7.5,0.43,2.0
2022-09-10 10:42,Tram,7.6,0.35,2.0
2022-12-18 17:18,Tram,2.1,0.09,2.0
2022-01-31 07:05,Tram,2.5,0.11,2.0
2022-12-11 15:07,Tram,2.2,0.09,2.0
2022-05-18 17:27,Tram,4.3,0.19,2.0
2022-05-10 08:42,Tram,6.4,0.42,2.0
2022-09-12 10:01,Tram,19.7,0.76,2.0
2022-10-18 20:53,Tram,4.7,0.23,2.0
2022-06-05 12:20,Tram,2.8,0.14,2.0
2022-12-13 22:48,Tram,6.2,0.25,2.0
2022-11-04 21:25,Tram,3.3,0.16,2.0
2022-07-15 23:03,Tram,3.6,0.17,2.0
2022-09-05 11:48,Tram,15.3,0.6,2.0
2022-07-08 08:24,Tram,5.7,0.23,2.0
2022-05-12 19:23,Tram,11.3,0.47,2.0
2022-05-13 18:28,Tram,3.8,0.13,2.0
2022-04-14 13:01,Tram,1.5,0.05,2.0
2022-01-23 15:18,Tram,9.7,0.32,2.0
2022-05-30 18:49,Tram,2.0,0.07,2.0
2022-01-05 09:19,Tram,11.8,0.5,2.0
2022-11-21 20:16,Tram,16.1,0.62,2.0
2022-01-29 20:58,Tram,1.4,0.07,2.0
2022-03-10 09:56,Tram,6.4,0.26,2.0
2022-11-17 10:57,Tram,2.1,0.09,2.0
2022-02-23 14:49,Tram,3.0,0.13,2.0
2022-12-02 18:21,Tram,6.6,0.26,2.0
2022-03-22 10:20,Tram,4.2,0.18,2.0
2022-08-14 08:44,Tram,7.2,0.33,2.0
2022-07-19 09:29,Tram,11.1,0.54,2.0
2022-01-03 17:44,Tram,2.0,0.08,2.0
2022-06-12 20:31,Tram,5.9,0.29,2.0
2022-04-28 08:03,Tram,3.2,0.16,2.0
2022-11-03 08:01,Tram,4.2,0.25,2.0
2022-01-21 20:09,Tram,2.7,0.09,2.0
2022-05-04 15:23,Tram,4.6,0.21,2.0
2022-04-27 20:35,Tram,12.3,0.47,2.0
2022-12-17 14:28,Tram,1.9,0.07,2.0
2022-12-20 07:35,Tram,6.7,0.25,2.0
2022-10-30 18:53,Tram,2.0,0.08,2.0
2022-05-29 18:59,Tram,5.8,0.25,2.0
2022-03-18 20:43,Tram,4.2,0.14,2.0
2022-08-23 09:13,Tram,6.3,0.25,2.0
2022-09-16 09:38,Tram,7.2,0.33,2.0
2022-02-07 17:21,Tram,7.9,0.37,2.0
2022-01-11 15:29,Tram,8.6,0.32,2.0
2022-08-29 19:47,Tram,3.2,0.1,2.0
2022-04-10 11:18,Tram,7.2,0.25,2.0
2022-01-04 10:38,Tram,3.6,0.12,2.0
2022-05-06 19:20,Tram,18.2,0.66,2.0
2022-12-21 19:40,Tram,4.9,0.17,2.0
2022-12-03 09:09,Tram,7.0,0.4,2.0
2022-09-27 08:34,Tram,5.6,0.28,2.0
2022-01-02 18:21,Tram,2.9,0.11,2.0
2022-06-19 10:15,Tram,4.4,0.13,2.0
2022-01-05 15:24,Tram,3.8,0.15,2.0
2022-07-17 20:33,Tram,1.5,0.06,2.0
2022-02-22 14:12,Tram,10.6,0.31,2.0
2022-09-12 09:16,Tram,9.8,0.59,2.0
2022-05-07 22:35,Tram,2.0,0.08,2.0
2022-11-16 11:27,Tram,6.5,0.2,2.0
2022-09-24 16:18,Tram,5.4,0.21,2.0
2022-01-04 17:29,Tram,6.4,0.28,2.0
2022-05-03 15:27,Tram,2.3,0.1,2.0
2022-12-08 21:45,Tram,12.0,0.64,2.0
2022-01-18 08:22,Tram,14.5,0.97,2.0
2022-05-17 21:14,Tram,3.0,0.12,2.0
2022-08-19 18:19,Tram,1.1,0.06,2.0
2022-12-21 13:21,Tram,4.1,0.15,2.0
2022-08-25 16:00,Tram,4.5,0.28,2.0
2022-01-10 09:58,Tram,4.9,0.23,2.0
2022-10-17 10:09,Tram,2.8,0.12,2.0
2022-10-04 11:55,Tram,4.0,0.15,2.0
2022-02-25 18:02,Tram,4.4,0.2,2.0
2022-04-17 22:19,Tram,4.4,0.18,2.0
2022-06-17 09:11,Tram,3.5,0.16,2.0
2022-01-29 13:47,Tram,2.9,0.09,2.0
2022-08-08 11:37,Tram,4.1,0.17,2.0
2022-09-28 19:57,Tram,11.6,0.4,2.0
2022-03-27 10:54,Tram,7.1,0.29,2.0
2022-03-01 08:41,Tram,4.8,0.23,2.0
2022-11-12 21:32,Tram,2.0,0.06,2.0
2022-08-30 10:57,Tram,2.1,0.11,2.0
2022-04-22 21:11,Tram,2.5,0.08,2.0
2022-01-17 14:07,Tram,7.2,0.25,2.0
2022-11-01 08:44,Tram,11.0,0.49,2.0
2022-09-19 22:57,Tram,2.9,0.1,2.0
2022-02-28 17:46,Tram,1.7,0.08,2.0
2022-04-11 18:53,Tram,1.6,0.05,2.0
2022-09-06 23:43,Tram,9.5,0.3,2.0
2022-03-24 21:41,Tram,3.6,0.15,2.0
2022-12-08 14:17,Tram,12.7,0.48,2.0
2022-03-14 09:51,Tram,2.3,0.1,2.0
2022-08-14 21:30,Tram,1.5,0.05,2.0
2022-12-09 09:17,Tram,4.8,0.28,2.0
2022-09-23 18:04,Tram,4.1,0.18,2.0
2022-02-02 17:25,Tram,10.4,0.33,2.0
2022-11-05 22:05,Tram,3.2,0.14,2.0
2022-06-26 17:58,Tram,4.4,0.16,2.0
2022-02-23 19:49,Tram,4.0,0.25,2.0
2022-06-17 07:32,Tram,4.4,0.25,2.0
2022-11-09 20:42,Tram,4.0,0.15,2.0
2022-05-23 20:16,Tram,5.3,0.19,2.0
2022-03-30 19:09,Tram,3.5,0.13,2.0
2022-02-03 11:02,Tram,3.6,0.14,2.0
2022-06-07 18:55,Tram,5.0,0.22,2.0
2022-12-06 07:49,Tram,4.2,0.21,2.0
2022-07-06 07:34,Tram,3.9,0.24,2.0
2022-01-26 09:28,Tram,0.9,0.03,2.0
2022-01-16 20:02,Tram,3.1,0.11,2.0
2022-09-25 21:47,Tram,2.3,0.08,2.0
2022-09-15 16:22,Tram,5.1,0.23,2.0
2022-10-24 15:21,Tram,4.9,0.18,2.0
2022-06-15 09:15,Tram,6.6,0.24,2.0
2022-03-09 20:04,Tram,5.9,0.24,2.0
2022-05-05 10:02,Tram,12.7,0.48,2.0
2022-02-05 08:00,Tram,6.4,0.25,2.0
2022-01-25 17:49,Tram,10.7,0.4,2.0
2022-04-13 15:31,Tram,4.1,0.13,2.0
2022-02-08 18:58,Tram,5.7,0.21,2.0
2022-03-29 17:20,Tram,4.0,0.18,2.0
2022-06-09 19:32,Tram,3.5,0.12,2.0
2022-02-15 18:36,Tram,4.9,0.17,2.0
2022-10-31 21:58,Tram,3.6,0.14,2.0
2022-08-19 20:10,Tram,6.8,0.25,2.0
2022-07-02 13:36,Tram,9.8,0.4,2.0
2022-09-23 20:31,Tram,11.4,0.65,2.0
2022-12-04 11:55,Tram,7.7,0.28,2.0
2022-11-28 07:15,Tram,2.4,0.11,2.0
2022-11-08 15:45,Tram,2.1,0.08,2.0
2022-04-08 16:40,Tram,7.2,0.32,2.0
2022-06-06 12:06,Tram,10.9,0.48,2.0
2022-03-30 13:25,Tram,4.0,0.13,2.0
2022-03-01 17:52,Tram,0.8,0.03,2.0
2022-03-02 17:45,Tram,8.7,0.42,2.0
2022-04-01 19:52,Tram,1.5,0.06,2.0
2022-03-03 20:39,Tram,14.5,0.48,2.0
2022-08-29 15:58,Tram,3.1,0.14,2.0
2022-12-01 08:31,Tram,19.3,0.71,2.0
2022-07-12 16:27,Tram,7.1,0.35,2.0
2022-04-13 20:02,Tram,12.7,0.46,2.0
2022-12-08 16:34,Tram,12.5,0.51,2.0
2022-03-18 07:29,Tram,3.9,0.16,2.0
2022-03-02 10:09,Tram,11.2,0.47,2.0
2022-10-10 21:22,Tram,11.5,0.4,2.0
2022-06-29 16:39,Tram,5.4,0.24,2.0
2022-10-04 18:33,Tram,5.7,0.23,2.0
2022-04-26 12:14,Tram,4.9,0.28,2.0
2022-08-22 20:11,Tram,3.2,0.12,2.0
2022-11-21 09:16,Tram,5.1,0.16,2.0
2022-06-08 19:52,Tram,2.0,0.08,2.0
2022-10-12 20:30,Tram,2.2,0.15,2.0
2022-04-13 20:23,Tram,7.1,0.42,2.0
2022-06-09 16:56,Tram,9.0,0.34,2.0
2022-05-13 18:04,Tram,7.6,0.32,2.0
2022-11-24 10:32,Tram,4.3,0.16,2.0
2022-03-02 09:06,Tram,4.8,0.19,2.0
2022-12-13 08:58,Tram,4.4,0.16,2.0
2022-10-13 10:15,Tram,5.5,0.21,2.0
2022-12-06 18:24,Tram,7.1,0.25,2.0
2022-07-13 18:00,Tram,2.2,0.1,2.0
2022-01-22 14:01,Tram,10.8,0.59,2.0
2022-03-01 20:49,Tram,8.5,0.34,2.0
2022-06-22 08:08,Tram,10.8,0.39,2.0
2022-05-11 08:47,Tram,5.6,0.23,2.0
2022-01-15 18:37,Tram,2.0,0.07,2.0
2022-09-10 15:39,Tram,6.2,0.25,2.0
2022-12-23 08:43,Tram,3.5,0.19,2.0
2022-08-08 17:49,Tram,5.6,0.22,2.0
2022-07-09 20:23,Tram,10.6,0.46,2.0
2022-11-29 12:00,Tram,2.3,0.08,2.0
2022-02-02 23:15,Tram,1.4,0.07,2.0
2022-04-01 10:34,Tram,7.1,0.28,2.0
2022-05-07 16:51,Tram,15.3,0.74,2.0
2022-08-26 19:50,Tram,16.8,0.85,2.0
2022-11-01 14:12,Tram,4.7,0.17,2.0
2022-10-11 11:47,Tram,2.7,0.1,2.0
2022-02-07 18:12,Tram,3.4,0.16,2.0
2022-09-23 16:16,Tram,5.8,0.26,2.0
2022-01-29 16:24,Tram,3.8,0.16,2.0
2022-08-25 07:44,Tram,6.4,0.39,2.0
2022-09-21 11:49,Tram,6.8,0.28,2.0
2022-06-30 19:51,Tram,6.7,0.2,2.0
2022-04-28 11:16,Tram,4.4,0.23,2.0
2022-12-09 09:51,Tram,7.4,0.21,2.0
2022-11-22 18:40,Tram,5.5,0.28,2.0
2022-06-03 16:38,Tram,4.7,0.17,2.0
2022-07-18 20:51,Tram,2.7,0.14,2.0
2022-06-01 17:20,Tram,4.1,0.21,2.0
2022-07-21 19:53,Tram,1.5,0.05,2.0
2022-10-30 13:51,Tram,4.6,0.15,2.0
2022-08-09 15:15,Tram,8.8,0.31,2.0
2022-11-12 16:09,Tram,2.4,0.07,2.0
2022-02-25 09:57,Tram,7.1,0.23,2.0
2022-08-31 13:28,Tram,6.2,0.24,2.0
2022-09-09 21:54,Tram,7.6,0.3,2.0
2022-12-23 07:12,Tram,12.8,0.57,2.0
2022-01-16 09:58,Tram,5.0,0.21,2.0
2022-02-12 21:53,Tram,5.1,0.18,2.0
2022-09-27 20:15,Tram,6.7,0.31,2.0
2022-04-05 18:22,Tram,2.3,0.09,2.0
2022-03-08 17:45,Tram,2.6,0.13,2.0
2022-10-06 11:25,Tram,9.3,0.35,2.0
2022-11-17 08:34,Tram,14.1,0.49,2.0
2022-03-18 21:47,Tram,15.7,0.66,2.0
2022-07-18 08:42,Tram,7.2,0.23,2.0
2022-07-09 14:46,Tram,3.0,0.13,2.0
2022-12-18 11:12,Tram,10.6,0.37,2.0
2022-12-28 18:01,Tram,5.9,0.24,2.0
2022-05-19 09:28,Tram,1.8,0.07,2.0
2022-06-24 15:21,Tram,10.5,0.5,2.0
2022-11-08 08:48,Tram,12.9,0.57,2.0
2022-12-30 21:08,Tram,10.2,0.4,2.0
2022-04-04 12:15,Tram,3.3,0.13,2.0
2022-04-18 16:53,Tram,5.9,0.27,2.0
2022-08-09 12:51,Tram,5.2,0.26,2.0
2022-03-04 08:21,Tram,2.7,0.11,2.0
2022-05-30 20:22,Tram,13.1,0.37,2.0
2022-03-24 09:56,Tram,15.5,0.51,2.0
2022-08-18 17:14,Tram,5.1,0.18,2.0
2022-09-29 15:35,Tram,1.9,0.08,2.0
2022-07-28 07:13,Tram,2.5,0.08,2.0
2022-06-17 11:02,Tram,6.2,0.26,2.0
2022-12-14 11:09,Tram,4.2,0.2,2.0
2022-11-05 14:16,Tram,4.4,0.19,2.0
2022-01-06 15:59,Tram,1.1,0.04,2.0
2022-10-05 11:24,Tram,4.1,0.14,2.0
2022-03-15 21:34,Tram,5.9,0.22,2.0
2022-06-20 19:32,Tram,3.8,0.16,2.0
2022-01-30 22:24,Tram,2.1,0.08,2.0
2022-07-20 19:32,Tram,10.7,0.44,2.0
2022-07-25 08:06,Tram,6.8,0.25,2.0
